t(sec),motion_index,freeze,cohort_id,day
60.6,63.61,0.0,ptsd9_29-3,seflb
60.86,99.86,0.0,ptsd9_29-3,seflb
61.13,159.99,0.0,ptsd9_29-3,seflb
61.4,114.95,0.0,ptsd9_29-3,seflb
61.67,121.74,0.0,ptsd9_29-3,seflb
61.93,177.99,0.0,ptsd9_29-3,seflb
62.2,216.15,0.0,ptsd9_29-3,seflb
62.47,173.62,0.0,ptsd9_29-3,seflb
62.73,192.7,0.0,ptsd9_29-3,seflb
63.0,86.11,0.0,ptsd9_29-3,seflb
63.27,82.93,0.0,ptsd9_29-3,seflb
63.53,295.54,0.0,ptsd9_29-3,seflb
63.8,186.48,0.0,ptsd9_29-3,seflb
64.07,78.87,0.0,ptsd9_29-3,seflb
64.33,289.16,0.0,ptsd9_29-3,seflb
64.6,98.16,0.0,ptsd9_29-3,seflb
64.87,64.13,0.0,ptsd9_29-3,seflb
65.14,56.15,0.0,ptsd9_29-3,seflb
65.4,44.56,0.0,ptsd9_29-3,seflb
65.67,33.93,0.0,ptsd9_29-3,seflb
65.93,40.86,0.0,ptsd9_29-3,seflb
66.2,120.99,0.0,ptsd9_29-3,seflb
66.47,368.29,0.0,ptsd9_29-3,seflb
66.74,53.88,0.0,ptsd9_29-3,seflb
67.0,62.21,0.0,ptsd9_29-3,seflb
67.27,126.96,0.0,ptsd9_29-3,seflb
67.54,87.4,0.0,ptsd9_29-3,seflb
67.81,75.18,0.0,ptsd9_29-3,seflb
68.07,33.4,0.0,ptsd9_29-3,seflb
68.34,41.76,0.0,ptsd9_29-3,seflb
68.6,70.55,0.0,ptsd9_29-3,seflb
68.87,143.47,0.0,ptsd9_29-3,seflb
69.14,245.8,0.0,ptsd9_29-3,seflb
69.41,48.17,0.0,ptsd9_29-3,seflb
69.67,513.13,0.0,ptsd9_29-3,seflb
69.94,42.68,0.0,ptsd9_29-3,seflb
70.21,339.47,0.0,ptsd9_29-3,seflb
70.47,263.77,0.0,ptsd9_29-3,seflb
70.74,188.72,0.0,ptsd9_29-3,seflb
71.01,123.58,0.0,ptsd9_29-3,seflb
71.28,105.4,0.0,ptsd9_29-3,seflb
71.54,60.01,0.0,ptsd9_29-3,seflb
71.81,102.15,0.0,ptsd9_29-3,seflb
72.08,89.07,0.0,ptsd9_29-3,seflb
72.34,66.58,0.0,ptsd9_29-3,seflb
72.61,172.94,0.0,ptsd9_29-3,seflb
72.88,147.8,0.0,ptsd9_29-3,seflb
73.14,142.16,0.0,ptsd9_29-3,seflb
73.41,141.0,0.0,ptsd9_29-3,seflb
73.68,50.79,0.0,ptsd9_29-3,seflb
73.94,102.84,0.0,ptsd9_29-3,seflb
74.21,105.68,0.0,ptsd9_29-3,seflb
74.48,71.68,0.0,ptsd9_29-3,seflb
74.75,140.14,0.0,ptsd9_29-3,seflb
75.01,331.37,0.0,ptsd9_29-3,seflb
75.28,143.35,0.0,ptsd9_29-3,seflb
75.55,121.82,0.0,ptsd9_29-3,seflb
75.81,394.57,0.0,ptsd9_29-3,seflb
76.08,113.72,0.0,ptsd9_29-3,seflb
76.35,216.62,0.0,ptsd9_29-3,seflb
76.61,110.82,0.0,ptsd9_29-3,seflb
76.88,138.2,0.0,ptsd9_29-3,seflb
77.15,117.33,0.0,ptsd9_29-3,seflb
77.41,202.81,0.0,ptsd9_29-3,seflb
77.68,129.65,0.0,ptsd9_29-3,seflb
77.95,98.13,0.0,ptsd9_29-3,seflb
78.21,74.0,0.0,ptsd9_29-3,seflb
78.48,416.97,0.0,ptsd9_29-3,seflb
78.75,95.9,0.0,ptsd9_29-3,seflb
79.02,112.0,0.0,ptsd9_29-3,seflb
79.28,48.0,0.0,ptsd9_29-3,seflb
79.55,73.43,0.0,ptsd9_29-3,seflb
79.82,74.33,0.0,ptsd9_29-3,seflb
80.08,84.94,0.0,ptsd9_29-3,seflb
80.35,190.56,0.0,ptsd9_29-3,seflb
80.62,219.81,0.0,ptsd9_29-3,seflb
80.89,333.36,0.0,ptsd9_29-3,seflb
81.15,239.24,0.0,ptsd9_29-3,seflb
81.42,93.15,0.0,ptsd9_29-3,seflb
81.68,12.04,1.0,ptsd9_29-3,seflb
81.95,126.03,0.0,ptsd9_29-3,seflb
82.22,116.93,0.0,ptsd9_29-3,seflb
82.49,335.33,0.0,ptsd9_29-3,seflb
82.75,215.78,0.0,ptsd9_29-3,seflb
83.02,260.57,0.0,ptsd9_29-3,seflb
83.29,205.84,0.0,ptsd9_29-3,seflb
83.55,113.81,0.0,ptsd9_29-3,seflb
83.82,182.87,0.0,ptsd9_29-3,seflb
84.09,101.65,0.0,ptsd9_29-3,seflb
84.35,85.97,0.0,ptsd9_29-3,seflb
84.62,70.66,0.0,ptsd9_29-3,seflb
84.89,57.13,0.0,ptsd9_29-3,seflb
85.16,38.14,0.0,ptsd9_29-3,seflb
85.42,56.1,0.0,ptsd9_29-3,seflb
85.69,120.14,0.0,ptsd9_29-3,seflb
85.96,59.45,0.0,ptsd9_29-3,seflb
86.22,75.08,0.0,ptsd9_29-3,seflb
86.49,108.12,0.0,ptsd9_29-3,seflb
86.76,101.15,0.0,ptsd9_29-3,seflb
87.02,37.21,0.0,ptsd9_29-3,seflb
87.29,55.3,0.0,ptsd9_29-3,seflb
87.56,120.87,0.0,ptsd9_29-3,seflb
87.82,146.91,0.0,ptsd9_29-3,seflb
88.09,74.78,0.0,ptsd9_29-3,seflb
88.36,107.72,0.0,ptsd9_29-3,seflb
88.63,143.57,0.0,ptsd9_29-3,seflb
88.89,82.44,0.0,ptsd9_29-3,seflb
89.16,87.89,0.0,ptsd9_29-3,seflb
89.43,64.4,0.0,ptsd9_29-3,seflb
89.69,77.27,0.0,ptsd9_29-3,seflb
89.96,62.95,0.0,ptsd9_29-3,seflb
90.23,95.45,0.0,ptsd9_29-3,seflb
90.5,58.91,0.0,ptsd9_29-3,seflb
90.76,160.0,0.0,ptsd9_29-3,seflb
91.03,108.59,0.0,ptsd9_29-3,seflb
91.29,89.13,0.0,ptsd9_29-3,seflb
91.56,85.26,0.0,ptsd9_29-3,seflb
91.83,75.49,0.0,ptsd9_29-3,seflb
92.1,61.0,0.0,ptsd9_29-3,seflb
92.36,130.83,0.0,ptsd9_29-3,seflb
92.63,158.89,0.0,ptsd9_29-3,seflb
92.9,253.41,0.0,ptsd9_29-3,seflb
93.16,131.29,0.0,ptsd9_29-3,seflb
93.43,32.6,0.0,ptsd9_29-3,seflb
93.7,36.3,0.0,ptsd9_29-3,seflb
93.96,57.79,0.0,ptsd9_29-3,seflb
94.23,105.72,0.0,ptsd9_29-3,seflb
94.5,101.98,0.0,ptsd9_29-3,seflb
94.76,35.75,0.0,ptsd9_29-3,seflb
95.04,63.4,0.0,ptsd9_29-3,seflb
95.3,64.91,0.0,ptsd9_29-3,seflb
95.57,84.74,0.0,ptsd9_29-3,seflb
95.83,92.57,0.0,ptsd9_29-3,seflb
96.1,80.04,0.0,ptsd9_29-3,seflb
96.37,285.34,0.0,ptsd9_29-3,seflb
96.64,85.59,0.0,ptsd9_29-3,seflb
96.9,58.34,0.0,ptsd9_29-3,seflb
97.17,118.49,0.0,ptsd9_29-3,seflb
97.43,247.22,0.0,ptsd9_29-3,seflb
97.7,233.36,0.0,ptsd9_29-3,seflb
97.97,242.29,0.0,ptsd9_29-3,seflb
98.24,115.48,0.0,ptsd9_29-3,seflb
98.5,201.3,0.0,ptsd9_29-3,seflb
98.77,118.21,0.0,ptsd9_29-3,seflb
99.04,126.9,0.0,ptsd9_29-3,seflb
99.3,258.98,0.0,ptsd9_29-3,seflb
99.57,87.99,0.0,ptsd9_29-3,seflb
99.84,10.53,1.0,ptsd9_29-3,seflb
100.1,227.29,0.0,ptsd9_29-3,seflb
100.37,208.54,0.0,ptsd9_29-3,seflb
100.64,262.62,0.0,ptsd9_29-3,seflb
100.91,347.32,0.0,ptsd9_29-3,seflb
101.17,367.09,0.0,ptsd9_29-3,seflb
101.44,88.48,0.0,ptsd9_29-3,seflb
101.71,159.92,0.0,ptsd9_29-3,seflb
101.97,157.08,0.0,ptsd9_29-3,seflb
102.24,271.5,0.0,ptsd9_29-3,seflb
102.51,334.06,0.0,ptsd9_29-3,seflb
102.78,196.93,0.0,ptsd9_29-3,seflb
103.04,241.01,0.0,ptsd9_29-3,seflb
103.31,284.78,0.0,ptsd9_29-3,seflb
103.57,242.59,0.0,ptsd9_29-3,seflb
103.84,263.54,0.0,ptsd9_29-3,seflb
104.11,167.34,0.0,ptsd9_29-3,seflb
104.38,155.16,0.0,ptsd9_29-3,seflb
104.64,93.93,0.0,ptsd9_29-3,seflb
104.91,55.0,0.0,ptsd9_29-3,seflb
105.18,79.65,0.0,ptsd9_29-3,seflb
105.44,102.34,0.0,ptsd9_29-3,seflb
105.71,39.21,0.0,ptsd9_29-3,seflb
105.98,86.27,0.0,ptsd9_29-3,seflb
106.24,120.27,0.0,ptsd9_29-3,seflb
106.51,81.57,0.0,ptsd9_29-3,seflb
106.78,67.52,0.0,ptsd9_29-3,seflb
107.04,99.57,0.0,ptsd9_29-3,seflb
107.31,115.58,0.0,ptsd9_29-3,seflb
107.58,131.74,0.0,ptsd9_29-3,seflb
107.85,143.94,0.0,ptsd9_29-3,seflb
108.11,72.03,0.0,ptsd9_29-3,seflb
108.38,54.7,0.0,ptsd9_29-3,seflb
108.65,109.45,0.0,ptsd9_29-3,seflb
108.91,61.77,0.0,ptsd9_29-3,seflb
109.18,32.86,0.0,ptsd9_29-3,seflb
109.45,69.19,0.0,ptsd9_29-3,seflb
109.72,47.34,0.0,ptsd9_29-3,seflb
109.98,125.17,0.0,ptsd9_29-3,seflb
110.25,89.27,0.0,ptsd9_29-3,seflb
110.51,63.43,0.0,ptsd9_29-3,seflb
110.78,142.45,0.0,ptsd9_29-3,seflb
111.05,35.62,0.0,ptsd9_29-3,seflb
111.32,55.66,0.0,ptsd9_29-3,seflb
111.58,50.24,0.0,ptsd9_29-3,seflb
111.85,112.52,0.0,ptsd9_29-3,seflb
112.12,129.6,0.0,ptsd9_29-3,seflb
112.39,50.94,0.0,ptsd9_29-3,seflb
112.65,107.9,0.0,ptsd9_29-3,seflb
112.92,185.96,0.0,ptsd9_29-3,seflb
113.18,173.65,0.0,ptsd9_29-3,seflb
113.45,205.79,0.0,ptsd9_29-3,seflb
113.72,47.16,0.0,ptsd9_29-3,seflb
113.98,60.83,0.0,ptsd9_29-3,seflb
114.25,66.94,0.0,ptsd9_29-3,seflb
114.52,71.78,0.0,ptsd9_29-3,seflb
114.79,70.95,0.0,ptsd9_29-3,seflb
115.05,60.9,0.0,ptsd9_29-3,seflb
115.32,81.35,0.0,ptsd9_29-3,seflb
115.59,107.17,0.0,ptsd9_29-3,seflb
115.85,49.79,0.0,ptsd9_29-3,seflb
116.12,256.16,0.0,ptsd9_29-3,seflb
116.39,135.29,0.0,ptsd9_29-3,seflb
116.65,139.65,0.0,ptsd9_29-3,seflb
116.92,75.35,0.0,ptsd9_29-3,seflb
117.19,70.87,0.0,ptsd9_29-3,seflb
117.46,95.89,0.0,ptsd9_29-3,seflb
117.72,66.83,0.0,ptsd9_29-3,seflb
117.99,73.62,0.0,ptsd9_29-3,seflb
118.26,75.24,0.0,ptsd9_29-3,seflb
118.52,59.73,0.0,ptsd9_29-3,seflb
118.79,41.15,0.0,ptsd9_29-3,seflb
119.06,44.43,0.0,ptsd9_29-3,seflb
119.32,50.57,0.0,ptsd9_29-3,seflb
119.59,90.61,0.0,ptsd9_29-3,seflb
119.86,119.37,0.0,ptsd9_29-3,seflb
120.12,189.35,0.0,ptsd9_29-3,seflb
120.39,83.64,0.0,ptsd9_29-3,seflb
120.66,94.9,0.0,ptsd9_29-3,seflb
120.93,63.85,0.0,ptsd9_29-3,seflb
121.19,76.26,0.0,ptsd9_29-3,seflb
121.46,104.07,0.0,ptsd9_29-3,seflb
121.73,102.35,0.0,ptsd9_29-3,seflb
122.0,181.04,0.0,ptsd9_29-3,seflb
122.26,166.78,0.0,ptsd9_29-3,seflb
122.53,63.86,0.0,ptsd9_29-3,seflb
122.79,266.02,0.0,ptsd9_29-3,seflb
123.06,66.17,0.0,ptsd9_29-3,seflb
123.33,63.03,0.0,ptsd9_29-3,seflb
123.6,65.38,0.0,ptsd9_29-3,seflb
123.86,127.52,0.0,ptsd9_29-3,seflb
124.13,123.24,0.0,ptsd9_29-3,seflb
124.4,106.91,0.0,ptsd9_29-3,seflb
124.66,82.03,0.0,ptsd9_29-3,seflb
124.93,29.28,0.0,ptsd9_29-3,seflb
125.2,149.06,0.0,ptsd9_29-3,seflb
125.46,107.92,0.0,ptsd9_29-3,seflb
125.73,126.2,0.0,ptsd9_29-3,seflb
126.0,180.48,0.0,ptsd9_29-3,seflb
126.26,54.83,0.0,ptsd9_29-3,seflb
126.53,185.72,0.0,ptsd9_29-3,seflb
126.8,66.44,0.0,ptsd9_29-3,seflb
127.07,132.86,0.0,ptsd9_29-3,seflb
127.33,68.71,0.0,ptsd9_29-3,seflb
127.6,52.03,0.0,ptsd9_29-3,seflb
127.87,108.79,0.0,ptsd9_29-3,seflb
128.13,126.58,0.0,ptsd9_29-3,seflb
128.4,61.25,0.0,ptsd9_29-3,seflb
128.67,58.02,0.0,ptsd9_29-3,seflb
128.93,69.38,0.0,ptsd9_29-3,seflb
129.2,64.53,0.0,ptsd9_29-3,seflb
129.47,45.93,0.0,ptsd9_29-3,seflb
129.74,70.54,0.0,ptsd9_29-3,seflb
130.0,82.08,0.0,ptsd9_29-3,seflb
130.27,85.22,0.0,ptsd9_29-3,seflb
130.54,71.83,0.0,ptsd9_29-3,seflb
130.8,85.51,0.0,ptsd9_29-3,seflb
131.07,162.67,0.0,ptsd9_29-3,seflb
131.34,153.57,0.0,ptsd9_29-3,seflb
131.6,64.04,0.0,ptsd9_29-3,seflb
131.87,140.54,0.0,ptsd9_29-3,seflb
132.14,99.92,0.0,ptsd9_29-3,seflb
132.4,92.07,0.0,ptsd9_29-3,seflb
132.67,102.2,0.0,ptsd9_29-3,seflb
132.94,95.76,0.0,ptsd9_29-3,seflb
133.21,48.78,0.0,ptsd9_29-3,seflb
133.47,68.63,0.0,ptsd9_29-3,seflb
133.74,40.31,0.0,ptsd9_29-3,seflb
134.01,54.54,0.0,ptsd9_29-3,seflb
134.27,71.1,0.0,ptsd9_29-3,seflb
134.54,16.06,1.0,ptsd9_29-3,seflb
134.81,73.42,0.0,ptsd9_29-3,seflb
135.07,6.41,1.0,ptsd9_29-3,seflb
135.34,60.53,0.0,ptsd9_29-3,seflb
135.61,4.46,1.0,ptsd9_29-3,seflb
135.87,92.09,0.0,ptsd9_29-3,seflb
136.14,78.85,0.0,ptsd9_29-3,seflb
136.41,68.33,0.0,ptsd9_29-3,seflb
136.68,67.1,0.0,ptsd9_29-3,seflb
136.94,112.2,0.0,ptsd9_29-3,seflb
137.21,132.44,0.0,ptsd9_29-3,seflb
137.48,139.68,0.0,ptsd9_29-3,seflb
137.74,142.06,0.0,ptsd9_29-3,seflb
138.01,134.08,0.0,ptsd9_29-3,seflb
138.28,92.84,0.0,ptsd9_29-3,seflb
138.55,115.43,0.0,ptsd9_29-3,seflb
138.81,177.89,0.0,ptsd9_29-3,seflb
139.08,232.41,0.0,ptsd9_29-3,seflb
139.35,51.52,0.0,ptsd9_29-3,seflb
139.61,114.7,0.0,ptsd9_29-3,seflb
139.88,103.07,0.0,ptsd9_29-3,seflb
140.15,158.76,0.0,ptsd9_29-3,seflb
140.41,144.76,0.0,ptsd9_29-3,seflb
140.68,142.16,0.0,ptsd9_29-3,seflb
140.95,192.59,0.0,ptsd9_29-3,seflb
141.21,115.73,0.0,ptsd9_29-3,seflb
141.48,73.63,0.0,ptsd9_29-3,seflb
141.75,70.74,0.0,ptsd9_29-3,seflb
142.01,42.2,0.0,ptsd9_29-3,seflb
142.28,39.51,0.0,ptsd9_29-3,seflb
142.55,86.66,0.0,ptsd9_29-3,seflb
142.82,80.06,0.0,ptsd9_29-3,seflb
143.08,73.79,0.0,ptsd9_29-3,seflb
143.35,77.11,0.0,ptsd9_29-3,seflb
143.62,67.23,0.0,ptsd9_29-3,seflb
143.88,350.47,0.0,ptsd9_29-3,seflb
144.15,57.47,0.0,ptsd9_29-3,seflb
144.42,391.54,0.0,ptsd9_29-3,seflb
144.68,134.21,0.0,ptsd9_29-3,seflb
144.95,57.53,0.0,ptsd9_29-3,seflb
145.22,64.17,0.0,ptsd9_29-3,seflb
145.48,62.8,0.0,ptsd9_29-3,seflb
145.75,81.89,0.0,ptsd9_29-3,seflb
146.02,45.62,0.0,ptsd9_29-3,seflb
146.29,84.13,0.0,ptsd9_29-3,seflb
146.55,77.31,0.0,ptsd9_29-3,seflb
146.82,133.42,0.0,ptsd9_29-3,seflb
147.09,181.71,0.0,ptsd9_29-3,seflb
147.35,157.5,0.0,ptsd9_29-3,seflb
147.62,226.78,0.0,ptsd9_29-3,seflb
147.89,173.68,0.0,ptsd9_29-3,seflb
148.15,210.21,0.0,ptsd9_29-3,seflb
148.42,168.24,0.0,ptsd9_29-3,seflb
148.69,351.13,0.0,ptsd9_29-3,seflb
148.96,94.16,0.0,ptsd9_29-3,seflb
149.22,164.27,0.0,ptsd9_29-3,seflb
149.49,75.24,0.0,ptsd9_29-3,seflb
149.76,57.12,0.0,ptsd9_29-3,seflb
150.02,125.39,0.0,ptsd9_29-3,seflb
150.29,245.49,0.0,ptsd9_29-3,seflb
150.56,121.63,0.0,ptsd9_29-3,seflb
150.82,119.89,0.0,ptsd9_29-3,seflb
151.09,105.3,0.0,ptsd9_29-3,seflb
151.36,160.54,0.0,ptsd9_29-3,seflb
151.62,86.94,0.0,ptsd9_29-3,seflb
151.89,35.04,0.0,ptsd9_29-3,seflb
152.16,43.74,0.0,ptsd9_29-3,seflb
152.43,61.8,0.0,ptsd9_29-3,seflb
152.69,63.09,0.0,ptsd9_29-3,seflb
152.96,40.4,0.0,ptsd9_29-3,seflb
153.23,133.23,0.0,ptsd9_29-3,seflb
153.49,34.27,0.0,ptsd9_29-3,seflb
153.76,29.08,0.0,ptsd9_29-3,seflb
154.03,42.82,0.0,ptsd9_29-3,seflb
154.29,76.26,0.0,ptsd9_29-3,seflb
154.56,302.44,0.0,ptsd9_29-3,seflb
154.83,267.42,0.0,ptsd9_29-3,seflb
155.1,364.94,0.0,ptsd9_29-3,seflb
155.36,573.74,0.0,ptsd9_29-3,seflb
155.63,531.39,0.0,ptsd9_29-3,seflb
155.9,9.41,1.0,ptsd9_29-3,seflb
156.16,381.06,0.0,ptsd9_29-3,seflb
156.43,430.4,0.0,ptsd9_29-3,seflb
156.7,333.67,0.0,ptsd9_29-3,seflb
156.96,153.34,0.0,ptsd9_29-3,seflb
157.23,110.05,0.0,ptsd9_29-3,seflb
157.5,73.69,0.0,ptsd9_29-3,seflb
157.76,119.39,0.0,ptsd9_29-3,seflb
158.03,59.68,0.0,ptsd9_29-3,seflb
158.3,68.12,0.0,ptsd9_29-3,seflb
158.57,74.86,0.0,ptsd9_29-3,seflb
158.83,89.62,0.0,ptsd9_29-3,seflb
159.1,40.64,0.0,ptsd9_29-3,seflb
159.37,141.0,0.0,ptsd9_29-3,seflb
159.63,339.6,0.0,ptsd9_29-3,seflb
159.9,8.55,1.0,ptsd9_29-3,seflb
160.17,173.46,0.0,ptsd9_29-3,seflb
160.43,337.63,0.0,ptsd9_29-3,seflb
160.7,144.23,0.0,ptsd9_29-3,seflb
160.97,42.17,0.0,ptsd9_29-3,seflb
161.23,40.56,0.0,ptsd9_29-3,seflb
161.5,72.73,0.0,ptsd9_29-3,seflb
161.77,51.48,0.0,ptsd9_29-3,seflb
162.03,160.52,0.0,ptsd9_29-3,seflb
162.3,68.13,0.0,ptsd9_29-3,seflb
162.57,36.23,0.0,ptsd9_29-3,seflb
162.84,53.38,0.0,ptsd9_29-3,seflb
163.1,33.34,0.0,ptsd9_29-3,seflb
163.37,26.02,0.0,ptsd9_29-3,seflb
163.64,56.28,0.0,ptsd9_29-3,seflb
163.9,71.85,0.0,ptsd9_29-3,seflb
164.17,47.28,0.0,ptsd9_29-3,seflb
164.44,53.6,0.0,ptsd9_29-3,seflb
164.71,89.05,0.0,ptsd9_29-3,seflb
164.97,100.15,0.0,ptsd9_29-3,seflb
165.24,107.99,0.0,ptsd9_29-3,seflb
165.51,202.18,0.0,ptsd9_29-3,seflb
165.77,78.09,0.0,ptsd9_29-3,seflb
166.04,67.35,0.0,ptsd9_29-3,seflb
166.31,88.54,0.0,ptsd9_29-3,seflb
166.57,44.6,0.0,ptsd9_29-3,seflb
166.84,45.76,0.0,ptsd9_29-3,seflb
167.11,151.82,0.0,ptsd9_29-3,seflb
167.37,82.79,0.0,ptsd9_29-3,seflb
167.64,88.78,0.0,ptsd9_29-3,seflb
167.91,69.2,0.0,ptsd9_29-3,seflb
168.17,72.97,0.0,ptsd9_29-3,seflb
168.44,257.17,0.0,ptsd9_29-3,seflb
168.71,104.74,0.0,ptsd9_29-3,seflb
168.98,118.14,0.0,ptsd9_29-3,seflb
169.24,110.17,0.0,ptsd9_29-3,seflb
169.51,95.59,0.0,ptsd9_29-3,seflb
169.78,62.65,0.0,ptsd9_29-3,seflb
170.04,20.38,0.0,ptsd9_29-3,seflb
170.31,99.32,0.0,ptsd9_29-3,seflb
170.58,80.25,0.0,ptsd9_29-3,seflb
170.85,8.2,1.0,ptsd9_29-3,seflb
171.11,6.19,1.0,ptsd9_29-3,seflb
171.38,16.29,1.0,ptsd9_29-3,seflb
171.65,85.63,0.0,ptsd9_29-3,seflb
171.91,98.39,0.0,ptsd9_29-3,seflb
172.18,106.94,0.0,ptsd9_29-3,seflb
172.45,74.79,0.0,ptsd9_29-3,seflb
172.71,62.2,0.0,ptsd9_29-3,seflb
172.98,40.39,0.0,ptsd9_29-3,seflb
173.25,65.0,0.0,ptsd9_29-3,seflb
173.51,34.35,0.0,ptsd9_29-3,seflb
173.78,52.33,0.0,ptsd9_29-3,seflb
174.05,39.69,0.0,ptsd9_29-3,seflb
174.32,79.32,0.0,ptsd9_29-3,seflb
174.58,65.21,0.0,ptsd9_29-3,seflb
174.85,70.92,0.0,ptsd9_29-3,seflb
175.12,74.18,0.0,ptsd9_29-3,seflb
175.38,46.08,0.0,ptsd9_29-3,seflb
175.65,25.12,0.0,ptsd9_29-3,seflb
175.92,29.54,0.0,ptsd9_29-3,seflb
176.18,71.91,0.0,ptsd9_29-3,seflb
176.45,32.4,0.0,ptsd9_29-3,seflb
176.72,52.84,0.0,ptsd9_29-3,seflb
176.98,61.79,0.0,ptsd9_29-3,seflb
177.25,61.18,0.0,ptsd9_29-3,seflb
177.52,167.91,0.0,ptsd9_29-3,seflb
177.79,74.4,0.0,ptsd9_29-3,seflb
178.05,171.11,0.0,ptsd9_29-3,seflb
178.32,367.28,0.0,ptsd9_29-3,seflb
178.59,224.28,0.0,ptsd9_29-3,seflb
178.85,104.93,0.0,ptsd9_29-3,seflb
179.12,172.52,0.0,ptsd9_29-3,seflb
179.39,132.63,0.0,ptsd9_29-3,seflb
179.65,252.67,0.0,ptsd9_29-3,seflb
179.92,288.82,0.0,ptsd9_29-3,seflb
180.19,99.63,0.0,ptsd9_29-3,seflb
180.45,44.45,0.0,ptsd9_29-3,seflb
180.72,14.7,1.0,ptsd9_29-3,seflb
180.99,12.18,1.0,ptsd9_29-3,seflb
181.26,14.33,1.0,ptsd9_29-3,seflb
181.52,11.33,1.0,ptsd9_29-3,seflb
181.79,10.65,1.0,ptsd9_29-3,seflb
182.06,41.53,0.0,ptsd9_29-3,seflb
182.32,12.21,1.0,ptsd9_29-3,seflb
182.59,17.39,1.0,ptsd9_29-3,seflb
182.86,24.6,0.0,ptsd9_29-3,seflb
183.12,49.91,0.0,ptsd9_29-3,seflb
183.39,84.91,0.0,ptsd9_29-3,seflb
183.66,163.29,0.0,ptsd9_29-3,seflb
183.93,158.25,0.0,ptsd9_29-3,seflb
184.19,28.23,0.0,ptsd9_29-3,seflb
184.46,16.64,1.0,ptsd9_29-3,seflb
184.72,3.91,1.0,ptsd9_29-3,seflb
184.99,6.56,1.0,ptsd9_29-3,seflb
185.26,3.54,1.0,ptsd9_29-3,seflb
185.52,2.66,1.0,ptsd9_29-3,seflb
185.79,3.01,1.0,ptsd9_29-3,seflb
186.06,151.86,0.0,ptsd9_29-3,seflb
186.33,87.21,0.0,ptsd9_29-3,seflb
186.6,2.67,1.0,ptsd9_29-3,seflb
186.86,141.82,0.0,ptsd9_29-3,seflb
187.13,121.58,0.0,ptsd9_29-3,seflb
187.39,79.69,0.0,ptsd9_29-3,seflb
187.66,68.86,0.0,ptsd9_29-3,seflb
187.93,97.91,0.0,ptsd9_29-3,seflb
188.2,75.07,0.0,ptsd9_29-3,seflb
188.46,60.67,0.0,ptsd9_29-3,seflb
188.73,102.02,0.0,ptsd9_29-3,seflb
189.0,197.86,0.0,ptsd9_29-3,seflb
189.26,130.64,0.0,ptsd9_29-3,seflb
189.53,154.79,0.0,ptsd9_29-3,seflb
189.8,170.68,0.0,ptsd9_29-3,seflb
190.06,180.92,0.0,ptsd9_29-3,seflb
190.33,252.65,0.0,ptsd9_29-3,seflb
190.6,103.2,0.0,ptsd9_29-3,seflb
190.87,48.68,0.0,ptsd9_29-3,seflb
191.13,60.24,0.0,ptsd9_29-3,seflb
191.4,68.79,0.0,ptsd9_29-3,seflb
191.67,90.43,0.0,ptsd9_29-3,seflb
191.93,82.89,0.0,ptsd9_29-3,seflb
192.2,86.34,0.0,ptsd9_29-3,seflb
192.47,94.92,0.0,ptsd9_29-3,seflb
192.73,83.22,0.0,ptsd9_29-3,seflb
193.0,7.79,1.0,ptsd9_29-3,seflb
193.27,2.63,1.0,ptsd9_29-3,seflb
193.54,2.82,1.0,ptsd9_29-3,seflb
193.8,2.04,1.0,ptsd9_29-3,seflb
194.07,2.17,1.0,ptsd9_29-3,seflb
194.34,2.31,1.0,ptsd9_29-3,seflb
194.6,115.67,0.0,ptsd9_29-3,seflb
194.87,184.54,0.0,ptsd9_29-3,seflb
195.14,89.71,0.0,ptsd9_29-3,seflb
195.4,136.17,0.0,ptsd9_29-3,seflb
195.67,127.91,0.0,ptsd9_29-3,seflb
195.94,180.61,0.0,ptsd9_29-3,seflb
196.2,131.4,0.0,ptsd9_29-3,seflb
196.47,167.26,0.0,ptsd9_29-3,seflb
196.74,155.08,0.0,ptsd9_29-3,seflb
197.0,27.77,0.0,ptsd9_29-3,seflb
197.27,2.53,1.0,ptsd9_29-3,seflb
197.54,2.69,1.0,ptsd9_29-3,seflb
197.81,100.75,0.0,ptsd9_29-3,seflb
198.07,85.84,0.0,ptsd9_29-3,seflb
198.34,124.51,0.0,ptsd9_29-3,seflb
198.61,77.52,0.0,ptsd9_29-3,seflb
198.87,90.53,0.0,ptsd9_29-3,seflb
199.14,78.03,0.0,ptsd9_29-3,seflb
199.41,48.06,0.0,ptsd9_29-3,seflb
199.68,69.56,0.0,ptsd9_29-3,seflb
199.94,99.15,0.0,ptsd9_29-3,seflb
200.21,78.59,0.0,ptsd9_29-3,seflb
200.47,72.67,0.0,ptsd9_29-3,seflb
200.74,56.58,0.0,ptsd9_29-3,seflb
201.01,91.64,0.0,ptsd9_29-3,seflb
201.28,114.7,0.0,ptsd9_29-3,seflb
201.54,72.21,0.0,ptsd9_29-3,seflb
201.81,71.72,0.0,ptsd9_29-3,seflb
202.08,118.79,0.0,ptsd9_29-3,seflb
202.34,19.34,1.0,ptsd9_29-3,seflb
202.61,2.45,1.0,ptsd9_29-3,seflb
202.88,1.93,1.0,ptsd9_29-3,seflb
203.14,2.22,1.0,ptsd9_29-3,seflb
203.41,2.19,1.0,ptsd9_29-3,seflb
203.68,2.83,1.0,ptsd9_29-3,seflb
